const short stage1_map0[40][321] = {
0, 0, -516, 157, -16, 0, -424, 0, 0, 3, 0, 0, -1406, 0, -1254, -611, 
-1886, -55, 0, 0, -1991, -1204, -1480, -1844, -1868, 0, -301, -1711, -260, -1305, -523, 0, 
0, -1365, 0, -961, 0, 0, 0, 0, 0, -290, 0, 0, -1555, 0, -1400, 0, 
-835, 0, 0, 0, -1624, -309, 0, 0, -667, -1472, -168, 0, 0, 0, 0, 0, 
0, 0, 15, 0, 0, 0, 0, 0, 15, 0, 0, 0, -2048, 0, 0, 0, 
0, -2048, 0, -1972, 0, -1298, -1786, -235, -1088, -321, -1428, 0, 0, -1644, 0, 0, 
-1167, -539, 0, -891, -1099, -1431, 0, 0, 0, 0, -698, -51, -166, 0, 0, 0, 
-590, 0, -1630, -283, 0, -44, 0, -156, 0, -571, 0, -222, 0, -761, -953, -1165, 
0, 0, 0, -1574, -1857, -606, -853, 0, 0, 0, -2045, -936, -678, -2033, -340, -819, 
-1034, -665, 0, 0, -573, 0, -263, 0, -9, -1801, -809, 0, -1590, 0, -408, -254, 
0, 0, -655, 0, 0, -867, 0, 0, 0, -672, -1538, -1458, 0, -780, 0, -816, 
-707, 0, -715, 0, -609, 0, -1009, 0, -2024, 0, 0, 80, 0, -1047, 0, 0, 
0 },
{ 0, 0, -598, 0, -1251, 0, 0, 0, 0, 0, -623, 0, 0, -130, 0, 0, 
0, 0, 0, -1301, -1917, -24, -586, 0, 0, 0, -626, -797, -175, 0, 0, 0, 
0, 0, -979, -803, -697, 0, 0, 0, 0, 0, -1449, 0, -1843, -1378, -1935, -1846, 
-237, 0, -1702, -1603, -1009, -360, -1621, -1941, -1187, -1034, -390, 0, 0, 0, -749, 0, 
0, 0, 0, -22, 0, -470, -469, -1615, 0, 0, 0, -1383, 0, 0, -984, -1257, 
-525, 0, 0, -505, 0, -1036, -1436, -1900, -234, 0, 0, -1517, 0, -846, 0, 0, 
-1983, 0, 0, 0, -873, -387, -1821, 0, -575, -1392, -23, -212, 0, -1520, 0, 0, 
0, 0, 0, -1043, -1047, -978, 0, -1853, 0, 0, -1409, -1946, -1708, 0, 0, -415, 
-160, -1043, -1544, -1879, 0, -1136, 0, 0, 0, -806, 0, 0, -1212, 0, 0, -847, 
0, 0, 0, 0, 0, 0, -1375, -773, -1266, 0, -624, 0, -187, 0, 0, -1592, 
-115, -1843, 0, 0, -1428, -1703, -1275, -1834, 0, -390, -1260, -538, -2036, 0, -363, 0, 
-677, -438, -1550, 0, 0, 0, 0, -1743, -1229, 0, 0, -1883, 0, 0, -770, -1506, 
-790, -1050, 0, -157, -1327, -1045, -1433, -868, 0, 0, 0, 0, 0, -922, -1570, -1427, 
0, -2023, 0, 0, 0, 0, -387, 0, 0, -1759, 0, 0, 0, 0, -94, 0, 
-1188, -1701, -170, -2034, 0, 0, -1858, 0, 0, -149, -1064, -320, -1150, -482, -1802, 0, 
-184, 0, -1879, 0, -138, -1921, 0, -1612, 0, -919, -1251, 0, 0, 0, 0, -1565, 
-265, 0, -886, 0, 0, -151, -1553, -1515, 0, 0, -1459, -534, -1479, -1655, -15, 0, 
-771, -906, 0, -1060, 0, 0, 0, 0, 0, 0, 0, -529, -1663, -1243, 0, 0, 
-1089, 0, -472, 0, 0, -1970, 0, -1055, 0, -670, 0, 0, 0, 0, 0, -103, 
-575, -244, 0, 0, 0, 0, -1829, -1460, -679, 0, -60, 0, 0, 0, -1260, -589, 
0 },
{ 0, -2014, 0, -1845, 0, 0, -85, -1268, 0, 0, -561, 0, -603, 0, -1527, 0, 
0, -364, 0, 0, -1330, 0, -1376, 0, 0, 0, 0, 0, -485, -685, 0, 0, 
0, -354, 0, -1185, -937, 0, -1654, 0, -1921, -518, 0, -1492, -402, -917, 0, -1834, 
-1795, 0, 0, -693, 0, 0, -1303, 0, 0, 0, 0, 0, 0, -653, 0, 0, 
0, 0, -2043, -615, -125, -1148, -673, -1528, 0, -1536, -61, 0, -1815, -1271, -1032, -1249, 
-1953, 0, -1871, -307, -473, -197, -180, 0, -1132, 0, 0, -509, 0, -120, -1787, -1503, 
0, 0, 0, 0, 0, 0, -208, -827, 0, -152, -632, 0, 0, 0, -1183, 0, 
0, -501, 0, -518, 0, -556, -1124, 0, -1428, 0, -422, -1075, 0, 0, 0, 0, 
0, 0, 0, 0, -961, -591, 0, 0, -119, 0, 0, 0, -1227, -36, -1559, -766, 
-21, -697, 0, -297, -868, 0, 0, -208, 0, -1322, -932, 0, 0, -1713, 0, -1984, 
0, 0, -1057, -1506, -602, 0, -796, -848, 0, 0, 0, 0, -1282, -470, -1178, 0, 
190, 0, -1975, 0, 0, -601, -940, -847, 0, -207, 0, -210, -180, -1798, 0, 0, 
0, 0, 0, 0, -1042, -1180, 0, 0, 0, -26, -1576, 0, 0, 0, 0, -1151, 
-1935, 0, -557, 0, 0, 0, -1852, -394, 0, 0, 0, -819, 0, -1383, 0, -1326, 
0, -1745, 0, -169, -1300, -1376, 0, 0, -2035, 0, 0, 0, -1045, 0, 0, 0, 
-708, 0, 0, 0, 0, 0, -734, -1981, 0, -1492, -632, -751, -1281, 0, 0, -541, 
-1427, 0, -179, 0, -333, 0, 0, -1398, -1022, 0, 0, -905, 0, -1980, -1521, 0, 
0, 0, 0, 0, -1380, 0, -608, -436, -1145, -1868, -614, 0, 0, 0, 0, 0, 
-1295, -39, -1501, 0, -1226, -606, 0, 0, 0, 0, -294, 0, 0, -491, -106, 0, 
-1179, -1679, 0, 0, 0, -2039, -508, 0, 0, 0, 0, 0, 0, 0, -566, -1193, 
-1578 },
{ -1597, -1929, 0, 0, -1649, 0, -1067, -537, -976, -965, 0, -900, -1080, -988, -479, -788, 
-1252, -1230, 0, -1481, -815, 0, -334, 0, -1028, 0, 0, -350, 0, -1706, -573, -1280, 
-2041, -418, 0, -363, -950, 0, -95, 0, -855, -481, -1120, 0, 0, 0, -847, -1367, 
-1262, 0, 0, -2003, 0, -260, 0, -363, -1868, 0, -1876, -136, -1303, -1551, -657, 0, 
-312, -53, 0, -648, -1545, -1414, 0, -813, -1383, -1925, -187, -1287, -281, -1429, 0, -1871, 
-633, -1266, 0, 0, -748, 0, -72, 0, -811, 0, 0, -1030, -1047, 0, -495, 0, 
0, 0, 0, 0, 0, 0, 0, -732, -1564, -157, 0, -1821, -949, 0, 0, -1288, 
0, -211, 0, 0, 0, -6, -407, -938, -942, -60, 0, -1971, -1350, -1487, 0, 0, 
0, 0, -955, -1687, 0, -1906, -2030, -1850, -356, 0, -893, 0, 0, 0, 0, 0, 
-1665, 0, 0, -1375, 0, -891, 0, -1765, -1217, 0, -1786, -1965, -1153, 0, 0, 0, 
-717, 0, 0, -369, -944, -1393, -881, 0, -857, 0, -477, 0, 0, 0, 0, -928, 
-1270, 0, -969, -1109, 0, 0, -950, -233, -624, 0, -402, 0, 0, -373, -213, -336, 
-655, -1929, 0, -1922, -644, -353, 0, 0, -2008, 0, -918, -691, 0, -1269, 0, 0, 
-268, -831, -1851, -1168, -1947, 0, 0, 0, 0, -1811, -1411, 0, 0, 0, -920, 0, 
-1504, -142, 0, -1254, -611, -1886, -55, 0, 0, -1991, -1204, -1480, -1844, -1868, 0, -301, 
-1711, -260, -1305, -523, 0, 0, -1365, 0, -961, 0, 0, 0, 0, 0, -290, 0, 
0, -1555, 0, -1400, 0, -835, 0, 0, 0, -1624, -309, 0, 0, -667, -1472, 0, 
0, 0, -2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, -2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 140, 81, 
140, 81, 56, 0, 56, 0, 0, 0, -1792, 13, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, -2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
